Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
45,ipromiseschool,"""1019672184929902592""",Retweet,"""An unforgettable opportunity. Some behind the scenes looks of @nike’s latest campaign. Thank you for taking a chance on our kids from Akron. 👸🤴 https://t.co/yt73wQym5t""",Twitter for iPhone,110,1115,2019-12-19,16:03:55,Male,Sport
46,ljfamfoundation,"""550483516""",Retweet,"""“Some of us have great runways already built for us. If you have one, take off! But if you don’t have one, realize it is your responsibility to grab a shovel and build one for yourself and for those who will follow after you.” — Amelia Earhart https://t.co/49JeOnftdH""",Twitter for iPhone,656,3276,2019-12-19,15:30:49,Male,Sport
47,ipromiseschool,"""1019672184929902592""",Retweet,"""One person CAN make a difference. #JustAKidFromAkron 👑 @Nike https://t.co/aIAMKHDihC""",Twitter for iPhone,655,3865,2019-12-19,15:25:12,Male,Sport
48,kingjames,"""23083404""",Tweet,"""17 years ago @nike took a chance on a kid from Akron. And 17 years later this 🏀 has given me the ability to provide opportunities for my 1400 kids in Akron so that one day NOTHING is left to chance. They will KNOW that a kid from Akron is something special‼️🙏🏾 #ThekidfromAKRON🤴🏾 https://t.co/WFqi6nZLc7""",Twitter for iPhone,45803,182094,2019-12-19,15:13:32,Male,Sport
49,ljfamfoundation,"""550483516""",Retweet,"""“What’s a strong body, without a sound mind?” @calm 💆‍♂️

As our 330 Ambassadors continue to bring their minds together to carry out LeBron’s mission… they’ll now be able to train them together. Thank you for the 1️⃣-year subscription @calm. 

#TrainYourMind https://t.co/HSFhHRwTHJ""",Twitter for iPhone,87,872,2019-12-18,19:42:23,Male,Sport
50,kingjames,"""23083404""",Tweet,"""Wasn’t some kid to me! I knew he was SPECIAL that’s why I went to see it up close and personal! https://t.co/x5NPFuC5KN""",Twitter for iPhone,22269,161597,2019-12-18,19:37:02,Male,Sport
51,ipromiseschool,"""1019672184929902592""",Retweet,"""Thank you for making our afternoon special. 🙏 @DuqMBB 

#WeAreFamily #IPROMISE https://t.co/wTbax11AJr""",Twitter for iPhone,68,778,2019-12-18,19:24:27,Male,Sport
52,ipromiseschool,"""1019672184929902592""",Retweet,"""Coach Dambrot and his (undefeated 👀) @DuqMBB joined us in Akron for the 2nd year in a row to spend some quality time reading and working on some defense. 😉 https://t.co/fu5KrJbFzg""",Twitter for iPhone,88,841,2019-12-18,19:23:00,Male,Sport
53,uninterrupted,"""2966774301""",Retweet,"""Introducing the #MoreThanAnAthlete LeBron 17. Get em first on @uninterrupted, Dec 25. https://t.co/Q89wH6kAAZ""",Twitter Media Studio,230,1505,2019-12-17,20:00:21,Male,Sport
54,kingjames,"""23083404""",Tweet,"""My condolences and prayers goes out to @JeanieBuss and  the entire Buss family on their lost! #LakerNation stands as 1 with you guys during your difficult time! 🙏🏾💜💛""",Twitter for iPhone,2381,28315,2019-12-17,00:20:47,Male,Sport
55,kingjames,"""23083404""",Tweet,"""Facts!!!! Scary Hours https://t.co/KPYCOH55n4""",Twitter for iPhone,229,3639,2019-12-16,23:58:08,Male,Sport
56,pr_rwtw,"""120677444""",Retweet,"""My brother Rich Paul just getting started... 🚀🚀🚀
#RatPack #RWTW https://t.co/i70OrztGxw""",Twitter for iPhone,162,1782,2019-12-16,22:14:38,Male,Sport
57,kingjames,"""23083404""",Tweet,"""Congrats and well deserved @Bam1of1!!! Young 🤴🏾!! Love it 🙏🏾💪🏾✊🏾👑 https://t.co/G46VGKmHeJ""",Twitter for iPhone,4834,44934,2019-12-16,21:35:40,Male,Sport
58,kingjames,"""23083404""",Tweet,"""Ain’t 💩 without my teammates! Appreciate you men! 🙏🏾 #WashedKing👑 #RevengeSZN😤 https://t.co/A0u9azOkXr""",Twitter for iPhone,2605,25873,2019-12-16,21:30:19,Male,Sport
59,complexsneakers,"""243165626""",Retweet,"""More Than An Athlete LeBron 17s 👑
@KingJames https://t.co/U3n6SG6Muf""",Twitter for iPhone,1871,12477,2019-12-16,20:09:38,Male,Sport
60,uninterrupted,"""2966774301""",Retweet,"""Got the W in Ohio with @kingjames sitting courtside 🏀👑 

See more @SCanyonSports on @espn &amp; @whosnextHS https://t.co/lWJgObjwHL""",Twitter Media Studio,2226,15830,2019-12-16,17:41:45,Male,Sport
61,uninterrupted,"""2966774301""",Retweet,"""Constructed with heavyweight fleece, the Summit Sweatpant is a winter essential. Available now. https://t.co/ysR8LetqqE https://t.co/gvx79VT1Do""",Twitter Web App,46,364,2019-12-16,16:07:16,Male,Sport
62,uninterrupted,"""2966774301""",Retweet,"""The Summit Sweat Program comes together from start to finish right here in California. Available in black, blue, and burgundy on https://t.co/ysR8LetqqE. https://t.co/FppBVuJiIu""",Twitter Web App,35,316,2019-12-16,16:05:29,Male,Sport
63,uninterrupted,"""2966774301""",Retweet,"""The @uninterrupted Be True To Your Self collection is now available. 

Get em only on https://t.co/ysR8LeL1Pe and @uninterrupted Instagram. https://t.co/RvQ3rL0gnk""",Twitter Web App,58,508,2019-12-16,16:00:28,Male,Sport
64,kingjames,"""23083404""",Tweet,"""My Brothers 4Eternity!!!!!! @RomeTrav @DruOnDemand @SianCotton85 @ChillWill03 ❤️ https://t.co/tHbZ2U1WuF""",Twitter for iPhone,214,3280,2019-12-15,18:47:48,Male,Sport
65,kingjames,"""23083404""",Tweet,"""I didn’t get the memo!! 🤣🤣🤣🤣 https://t.co/EAMqDfIF8D""",Twitter for iPhone,5403,71180,2019-12-15,18:46:11,Male,Sport
