Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
37,jtimberlake,"""26565946""",Tweet,"""Here we go... https://t.co/ijJYAzIEZN""",Twitter for iPhone,421,3682,2019-06-07,01:40:58,Male,Entertainment
38,jtimberlake,"""26565946""",Tweet,"""The duet is named... Barbara Fett. 
@ludwiggoransson https://t.co/Q5mbBhzC0b https://t.co/W3fahgPSZK""",Twitter for iPhone,374,4077,2019-06-06,03:10:16,Male,Entertainment
39,jtimberlake,"""26565946""",Tweet,"""BIG MOOD. Happy #501Day! @LEVIS https://t.co/BPLnUYfDQy""",Twitter for iPhone,1084,12695,2019-05-20,18:12:04,Male,Entertainment
40,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/iKPtNWpmCB""",Twitter for iPhone,420,4550,2019-05-19,16:06:31,Male,Entertainment
41,jtimberlake,"""26565946""",Tweet,"""🙌 @LEVIS https://t.co/QUreuuIFp7""",Twitter for iPhone,288,3151,2019-05-13,19:52:30,Male,Entertainment
42,jtimberlake,"""26565946""",Tweet,"""😂 https://t.co/IZrW34xHjB""",Twitter for iPhone,389,4934,2019-05-13,19:49:52,Male,Entertainment
43,jtimberlake,"""26565946""",Tweet,"""My day one 🙏 https://t.co/46NhgCCPqK""",Twitter for iPhone,1012,28556,2019-05-12,17:42:42,Male,Entertainment
44,jtimberlake,"""26565946""",Tweet,"""No Dream is too big!!! Keep chasing!!! Trust me... I’m a DOCTOR!! 🤣👨‍🎓 But, for real... THANK YOU to @BerkleeCollege for this incredible honor—I’m very humbled and grateful. https://t.co/ShKdqDC2xn""",Twitter for iPhone,4665,54022,2019-05-11,22:53:11,Male,Entertainment
45,jtimberlake,"""26565946""",Tweet,"""https://t.co/zBikNePoTR""",Twitter for iPhone,6456,58051,2019-05-11,18:26:57,Male,Entertainment
46,jtimberlake,"""26565946""",Tweet,"""Last night with @MissyElliott and the talented students of @BerkleeCollege of Music. Thank you guys for putting on a great show... so fun to see you all do your thing. 🙌🙌🙌 

https://t.co/v2FgoYwySH https://t.co/pkEZCzbOb2""",Twitter for iPhone,701,6932,2019-05-11,18:23:47,Male,Entertainment
47,jtimberlake,"""26565946""",Tweet,"""🤙🤙 https://t.co/b7czq4XLJH""",Twitter for iPhone,943,17374,2019-05-08,20:51:02,Male,Entertainment
48,jtimberlake,"""26565946""",Tweet,"""🙌 @mconley11 #MikeConley #NBACommunityAssist https://t.co/Nc6SLogATc""",Twitter for iPhone,397,1927,2019-05-05,16:00:39,Male,Entertainment
49,jtimberlake,"""26565946""",Tweet,"""https://t.co/k413AfRTWi""",Twitter for iPhone,9364,41564,2019-05-01,15:50:33,Male,Entertainment
50,nba,"""19923144""",Retweet,"""Mike Conley of the Memphis Grizzlies is nominated for the 2018-19 Seasonlong NBA Cares Community Assist Award presented by @kpthrive! To vote for Mike, retweet this, or post on Twitter with #NBACommunityAssist + #MikeConley! https://t.co/xVuqcg1gpH""",Twitter Web Client,379,878,2019-04-24,16:34:05,Male,Entertainment
51,jtimberlake,"""26565946""",Tweet,"""Wow. 115 shows, wrapped. THANK YOU to every single person on and off stage who kept us running for the past year and a half... and huge thank you to all of you who came out to see us. You guys are the best fans in the world. Can’t believe it’s over 🤙#MOTWTOUR https://t.co/yKSXRK0vam""",Twitter for iPhone,1773,22454,2019-04-14,17:18:31,Male,Entertainment
52,themasters,"""23505298""",Retweet,"""Amen Corner through Saturday:
180 birdies
13 eagles
0 dragons

#TheMasters
#ForTheThrone
#EpicSundays https://t.co/QwuOMFwtuU""",Twitter Media Studio,7642,33882,2019-04-13,23:30:00,Male,Entertainment
53,jtimberlake,"""26565946""",Tweet,"""One more tonight 🙌 https://t.co/0mn04B0ZNQ""",Twitter for iPhone,430,5732,2019-04-13,21:11:36,Male,Entertainment
54,jtimberlake,"""26565946""",Tweet,"""🤙 https://t.co/AtoCbuovPl""",Twitter for iPhone,382,4969,2019-04-10,18:06:48,Male,Entertainment
55,jtimberlake,"""26565946""",Tweet,"""🔥 @LEVIS https://t.co/4lofKXuAm8""",Twitter for iPhone,161,1463,2019-04-09,19:10:20,Male,Entertainment
56,jtimberlake,"""26565946""",Tweet,"""3 shows left!! #MOTWTOUR https://t.co/bmUWfhz4eh""",Twitter for iPhone,683,11208,2019-04-07,16:55:05,Male,Entertainment
57,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/wvY8yD3wGl""",Twitter for iPhone,387,5178,2019-04-03,22:02:42,Male,Entertainment
58,nordstrom,"""15162193""",Retweet,"""Justin Timberlake is back with his latest Fresh Leaves collection from @LEVIS. Shop now: https://t.co/IwJUUoEjxI https://t.co/zquqKDFvac""",Spredfast,205,1732,2019-04-03,19:51:05,Male,Entertainment
59,jtimberlake,"""26565946""",Tweet,"""My new @LEVIS collection just dropped. https://t.co/Jp0PYWSJBH https://t.co/y11CTojyDT""",Twitter for iPhone,630,6907,2019-04-01,22:40:11,Male,Entertainment
60,levis,"""203144854""",Retweet,"""Designed by Justin. Inspired by Memphis. 
.
The Fresh Leaves Spring 2019 Collection is here. Shop @jtimberlake's collection now. https://t.co/mCm1GQV0PH https://t.co/2SzmCH6hqo""",Twitter Web Client,437,2818,2019-04-01,18:00:13,Male,Entertainment
61,jtimberlake,"""26565946""",Tweet,"""Get some, @JessicaBiel 😳

https://t.co/1hxs8Jjb1R https://t.co/6yVT90Bhna""",Twitter Web Client,954,16411,2019-03-29,20:16:49,Male,Entertainment
