Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
43,britneyspears,"""16409683""",Tweet,"""Another gem from the ...Baby One More Time album!!! ""Sometimes"" will always have a special place in my heart. Can you believe the album turns 20 in January???!!! #BabyOneMoreTime20 limited edition picture disc vinyl is out on Friday 💕 https://t.co/qxWSsmGOyh https://t.co/wTvThesITu""",Twitter Media Studio,4786,24464,2018-11-19,23:19:05,Female,Music
44,britneyspears,"""16409683""",Tweet,"""Do what moves you #MyPrerogative https://t.co/VmK4EDreAb""",Twitter Web Client,2603,15217,2018-11-15,20:58:46,Female,Music
45,britneyspears,"""16409683""",Tweet,"""Thinking of the Malibu community ❤️ https://t.co/dKU207uWO7""",Twitter for iPhone,1097,10705,2018-11-15,18:03:57,Female,Music
46,britneyspears,"""16409683""",Tweet,"""New Vegas residency. New show. Cannot wait to see you all!!! 
Get your tickets now! https://t.co/HXzoF5fEu1 
#BritneyDomination https://t.co/jHEQbxNfFa""",Twitter Media Studio,1266,7110,2018-11-14,00:10:32,Female,Music
47,britneyspears,"""16409683""",Tweet,"""Dinner with my boys at one of our favorite spots 🎀🎀🎀 https://t.co/mYMAXEjTkO""",Twitter for iPhone,1524,19079,2018-11-12,18:39:02,Female,Music
48,britneyspears,"""16409683""",Tweet,"""Help support long-term recovery for low-income individuals and families affected by the #HillFire and #WoolseyFire by making a donation to the Southern California Disaster Relief Fund. Donate online at  https://t.co/A3d9rx40nl or text ‘UWVC’ at 41444 for Ventura County ❤️ https://t.co/sfYIjnvmSz""",Twitter for iPhone,1227,4473,2018-11-12,01:06:41,Female,Music
49,britneyspears,"""16409683""",Tweet,"""Picture this #MyPrerogative https://t.co/dpYTArsWCl""",Twitter for iPhone,1885,11285,2018-11-09,21:30:39,Female,Music
50,britneyspears,"""16409683""",Tweet,"""Last night, people went to the #Borderline with their friends to just have fun and sadly not everyone made it home because of senseless gun violence. Praying for the victims and their families 💛 #ThousandOaks""",Twitter for iPhone,2451,15575,2018-11-08,17:56:49,Female,Music
51,britneyspears,"""16409683""",Tweet,"""https://t.co/0KAvhsWU8v""",Twitter for iPhone,7255,27595,2018-11-07,19:22:22,Female,Music
52,britneyspears,"""16409683""",Tweet,"""Who do you think is going to make the cut for my new show?! #BritneyDomination https://t.co/gcQtatFv84""",Twitter Web Client,3135,23982,2018-11-06,00:36:49,Female,Music
53,britneyspears,"""16409683""",Tweet,"""Teachin’ the new boys some new moves at auditions 😉 #BritneyDomination https://t.co/Qfrj3b0Jud""",Twitter Web Client,1966,13732,2018-11-06,00:33:36,Female,Music
54,britneyspears,"""16409683""",Tweet,"""Took a nice hike over the weekend 🌿🍃🌿 https://t.co/oovv63PSea""",Twitter for iPhone,1759,19020,2018-11-05,18:09:56,Female,Music
55,britneyspears,"""16409683""",Tweet,"""See #MyPrerogative through different lenses 📷 https://t.co/21k7Ock6EB""",Twitter Media Studio,2428,13831,2018-11-01,20:04:51,Female,Music
56,britneyspears,"""16409683""",Tweet,"""VEGAS!!! I’ve missed you, and can’t wait to get back to my second home! Got some fun things in the works for this show 😉 see you all soon ❤️🖤❤️
Tickets on sale now https://t.co/KYA36Rqz7J  #BritneyDomination https://t.co/e4ITBMTPBc""",Twitter Media Studio,2029,12139,2018-10-26,17:11:25,Female,Music
57,thebritneyarmy,"""958372028""",Retweet,"""There's a special @britneyspears issue of @pollstar out now! Read the cover story here: https://t.co/jWYFQqCpGF https://t.co/mOhhprKVDQ""",Twitter Web Client,709,5214,2018-10-24,17:05:00,Female,Music
58,britneyspears,"""16409683""",Reply,"""@VegasneyBitch Thank you so much! 💕""",Twitter for iPhone,57,451,2018-10-23,20:07:24,Female,Music
59,britneyspears,"""16409683""",Reply,"""@britneys_diner Thank you! ❤️""",Twitter for iPhone,19,178,2018-10-23,20:05:11,Female,Music
60,britneyspears,"""16409683""",Reply,"""@FaelFreitas ❤️❤️""",Twitter for iPhone,32,616,2018-10-23,20:03:01,Female,Music
61,britneyspears,"""16409683""",Reply,"""@GlitterNStuds ❤️""",Twitter for iPhone,16,325,2018-10-23,20:00:38,Female,Music
62,britneyspears,"""16409683""",Reply,"""@claire_wrightxx Thank you so much!! ❤️""",Twitter for iPhone,31,628,2018-10-23,19:59:56,Female,Music
